listing_id,host_is_superhost,neighbourhood_group_cleansed,accommodates,price,review_scores_rating
7289,0,Brooklyn,2,183.00,5
7290,1,Manhattan,1,60.00,4
7291,0,Brooklyn,4,170.00,4.8
7292,0,Brooklyn,7,180.00,4.5
7293,1,Manhattan,2,240.00,4.95
7294,0,Brooklyn,4,205.00,5
7295,1,Brooklyn,2,168.00,5
7296,0,Brooklyn,6,550.00,4.93
7297,0,Brooklyn,1,73.00,4.67
7298,0,Brooklyn,1,70.00,4.33
7299,0,Manhattan,9,3780.00,5
7300,0,Manhattan,3,79.00,4.2
7301,0,Manhattan,3,280.00,4.85
7302,0,Brooklyn,2,218.00,4.81
7303,1,Manhattan,2,120.00,4.66
7304,1,Brooklyn,2,100.00,4.38
7305,0,Manhattan,2,77.00,4.2
7306,1,Manhattan,4,380.00,5
7307,0,Manhattan,6,250.00,4.31
7308,1,Manhattan,2,250.00,4.9
7309,0,Manhattan,3,200.00,4.94
7310,1,Brooklyn,2,166.00,5
7311,1,Queens,4,182.00,4.81
7312,0,Manhattan,2,180.00,4.58
7313,1,Queens,2,101.00,4.78
7314,1,Brooklyn,5,400.00,5
7315,1,Manhattan,5,231.00,5
7316,1,Brooklyn,1,61.00,5
7317,0,Manhattan,6,130.00,4.4
7318,0,Manhattan,2,261.00,5
7319,1,Brooklyn,4,131.00,5
7320,0,Brooklyn,2,250.00,4.5
7321,0,Manhattan,3,110.00,4.75
7322,0,Manhattan,2,180.00,5
7323,1,Brooklyn,1,268.00,4.97
7324,1,Manhattan,2,366.00,4.99
7325,1,Manhattan,2,385.00,4.43
7326,1,Brooklyn,2,150.00,4.91
7327,0,Brooklyn,4,150.00,4.32
7328,0,Manhattan,3,83.00,2
7329,0,Manhattan,2,77.00,4.58
7330,1,Manhattan,2,370.00,4.76
7331,0,Manhattan,8,300.00,3.67
7332,0,Manhattan,8,485.00,5
7333,0,Manhattan,2,785.00,5
7334,1,Manhattan,2,113.00,4.83
7335,1,Brooklyn,4,105.00,5
7336,0,Brooklyn,4,250.00,4.89
7337,0,Brooklyn,1,99.00,5
7338,1,Brooklyn,2,298.00,5
7339,0,Brooklyn,1,98.00,5
7340,1,Brooklyn,2,186.00,4.87
7341,1,Bronx,2,70.00,4.67
7342,0,Queens,4,289.00,5
7343,1,Brooklyn,2,175.00,5
7344,0,Brooklyn,2,150.00,4.48
7345,1,Manhattan,4,675.00,4.97
7346,0,Manhattan,4,275.00,4.82
7347,1,Manhattan,2,186.00,4.91
7348,0,Manhattan,3,86.00,4.42
7349,0,Manhattan,4,248.00,2
7350,0,Brooklyn,2,145.00,4.68
7351,0,Manhattan,9,200.00,3.43
7352,1,Manhattan,3,214.00,4.9
7353,0,Manhattan,2,130.00,5
7354,0,Manhattan,1,300.00,5
7355,0,Manhattan,5,140.00,4.15
7356,0,Manhattan,2,218.00,4.54
7357,0,Manhattan,2,278.00,3.33
7358,1,Brooklyn,2,115.00,4.97
7359,0,Manhattan,2,74.00,4.5
7360,1,Brooklyn,2,80.00,4.46
7361,1,Manhattan,1,207.00,4.88
7362,1,Brooklyn,2,129.00,4.95
7363,0,Manhattan,6,159.00,4.67
7364,0,Manhattan,4,250.00,4.67
7365,0,Manhattan,2,201.00,4.78
7366,0,Brooklyn,2,650.00,4.96
7367,0,Brooklyn,2,222.00,4.83
7368,1,Manhattan,2,202.00,4.91
7369,0,Manhattan,6,150.00,4.67
7370,1,Brooklyn,1,150.00,4.83
7371,1,Brooklyn,2,219.00,5
7372,1,Manhattan,2,279.00,4.85
7373,1,Manhattan,1,73.00,5
7374,1,Brooklyn,2,80.00,4.81
7375,1,Brooklyn,2,194.00,4.86
7376,1,Brooklyn,2,61.00,4.83
7377,1,Brooklyn,2,245.00,4.92
7378,0,Manhattan,3,187.00,4.89
7379,1,Manhattan,2,440.00,5
7380,0,Manhattan,2,85.00,4.97
7381,1,Brooklyn,4,204.00,4.82
7382,1,Brooklyn,2,150.00,4.93
7383,1,Manhattan,3,164.00,5
7384,0,Manhattan,4,89.00,4.26
7385,0,Brooklyn,4,215.00,4.82
7386,0,Brooklyn,1,200.00,5
7387,0,Manhattan,1,135.00,5
7388,0,Manhattan,2,100.00,4.17
7389,1,Manhattan,2,150.00,4.9
7390,1,Brooklyn,2,125.00,4.88
7391,1,Brooklyn,2,170.00,4.79
7392,1,Manhattan,2,175.00,4.85
7393,0,Brooklyn,2,65.00,4.33
7394,1,Brooklyn,2,180.00,4.99
7395,0,Manhattan,4,236.00,4.33
7396,0,Manhattan,2,189.00,4.5
7397,0,Brooklyn,1,56.00,4.5
7398,0,Manhattan,2,386.00,5
7399,1,Brooklyn,2,68.00,4.64
7400,0,Manhattan,2,610.00,5
7401,1,Manhattan,2,179.00,5
7402,1,Manhattan,2,229.00,5
7403,0,Brooklyn,2,375.00,5
7404,1,Manhattan,3,190.00,4.86
7405,1,Manhattan,3,214.00,4.99
7406,1,Brooklyn,4,188.00,4.8
7407,1,Brooklyn,5,182.00,4.85
7408,0,Manhattan,3,150.00,5
7409,1,Brooklyn,2,92.00,4.88
7410,1,Brooklyn,2,186.00,5
7411,0,Manhattan,2,280.00,5
7412,1,Manhattan,1,120.00,4.93
7413,0,Brooklyn,3,180.00,5
7414,0,Brooklyn,4,150.00,4.69
7415,0,Manhattan,4,189.00,3
7416,1,Manhattan,3,160.00,4.72
7417,0,Manhattan,2,145.00,1
7418,1,Manhattan,6,1152.00,5
7419,0,Manhattan,2,170.00,5
7420,1,Manhattan,2,340.00,4.69
7421,0,Manhattan,7,257.00,4.64
7422,1,Brooklyn,3,175.00,5
7423,0,Manhattan,2,170.00,5
7424,0,Brooklyn,1,135.00,5
7425,0,Bronx,1,82.00,4.67
7426,0,Brooklyn,2,147.00,4.83
7427,1,Brooklyn,2,65.00,5
7428,0,Brooklyn,1,60.00,4.5
7429,0,Brooklyn,4,126.00,4.79
7430,1,Manhattan,4,200.00,4.72
7431,0,Brooklyn,2,269.00,5
7432,1,Brooklyn,2,274.00,4.86
7433,0,Brooklyn,4,239.00,4.86
7434,0,Brooklyn,4,235.00,5
7435,0,Manhattan,4,379.00,4.44
7436,0,Queens,2,110.00,5
7437,0,Bronx,2,55.00,5
7438,0,Queens,2,50.00,4.89
7439,0,Manhattan,2,120.00,4.47
7440,0,Manhattan,2,105.00,4.67
7441,0,Manhattan,6,156.00,4.14
7442,0,Brooklyn,1,60.00,4.17
7443,0,Manhattan,6,200.00,4.4
7444,1,Manhattan,2,360.00,5
7445,0,Manhattan,1,37.00,5
7446,1,Manhattan,5,400.00,5
7447,0,Manhattan,4,259.00,4.68
7448,0,Brooklyn,1,47.00,3
7449,1,Brooklyn,2,145.00,4.92
7450,0,Brooklyn,1,55.00,4.25
7451,1,Brooklyn,1,120.00,4.96
7452,0,Manhattan,4,264.00,4.29
7453,0,Manhattan,1,90.00,5
7454,1,Manhattan,6,827.00,5
7455,1,Brooklyn,2,165.00,4.82
7456,0,Manhattan,7,550.00,4.83
7457,0,Brooklyn,4,225.00,5
7458,0,Manhattan,3,220.00,5
7459,0,Manhattan,3,228.00,5
7460,0,Brooklyn,3,82.00,5
7461,0,Manhattan,6,998.00,4.77
7462,1,Manhattan,3,246.00,4.91
7463,1,Manhattan,2,241.00,4.97
7464,0,Manhattan,2,640.00,5
7465,0,Brooklyn,2,133.00,4.64
7466,1,Brooklyn,4,160.00,4.85
7467,0,Brooklyn,4,200.00,4.5
7468,1,Manhattan,4,411.00,4.85
7469,0,Manhattan,1,250.00,5
7470,0,Manhattan,3,130.00,5
7471,0,Brooklyn,1,106.00,4
7472,1,Manhattan,5,180.00,4.86
7473,0,Manhattan,3,170.00,4
7474,0,Manhattan,2,75.00,5
7475,0,Brooklyn,2,150.00,4.4
7476,0,Manhattan,1,122.00,5
7477,1,Brooklyn,2,202.00,4.81
7478,1,Brooklyn,3,120.00,4.7
7479,0,Manhattan,1,123.00,5
7480,0,Manhattan,1,91.00,4
7481,0,Manhattan,1,39.00,4.69
7482,1,Brooklyn,2,100.00,5
7483,0,Brooklyn,1,49.00,5
7484,1,Brooklyn,2,115.00,4.5
7485,1,Brooklyn,1,45.00,5
7486,0,Manhattan,3,160.00,4.9
7487,0,Manhattan,4,345.00,5
7488,0,Manhattan,5,200.00,4.5
7489,1,Manhattan,6,827.00,5
7490,0,Manhattan,1,52.00,4.59
7491,1,Manhattan,4,737.00,5
7492,0,Brooklyn,4,700.00,5
7493,1,Manhattan,6,1320.00,5
7494,0,Queens,6,250.00,4.85
7495,1,Bronx,2,150.00,5
7496,0,Brooklyn,4,600.00,5
7497,1,Manhattan,2,191.00,4.75
7498,0,Brooklyn,6,250.00,5
7499,0,Brooklyn,1,44.00,5
7500,0,Manhattan,3,103.00,5
7501,1,Brooklyn,2,127.00,4.95
7502,0,Manhattan,4,142.00,5
7503,1,Manhattan,4,529.00,4.8
7504,0,Manhattan,3,250.00,5
7505,0,Manhattan,3,81.00,4.5
7506,0,Manhattan,1,102.00,1
7507,0,Brooklyn,1,43.00,4
7508,0,Manhattan,2,110.00,4.8
7509,0,Brooklyn,2,124.00,4.87
7510,1,Brooklyn,4,158.00,4.75
7511,0,Manhattan,2,109.00,5
7512,1,Manhattan,3,425.00,4.79
7513,0,Brooklyn,3,220.00,5
7514,0,Manhattan,2,160.00,5
7515,1,Brooklyn,2,65.00,5
7516,1,Manhattan,2,425.00,4.97
7517,1,Brooklyn,2,89.00,5
7518,0,Manhattan,2,191.00,5
7519,1,Brooklyn,4,130.00,4.71
7520,1,Manhattan,3,229.00,4.81
7521,1,Manhattan,1,119.00,4.88
7522,1,Manhattan,4,525.00,4.83
7523,1,Manhattan,1,120.00,4.66
7524,1,Manhattan,2,150.00,4.88
7525,1,Manhattan,2,150.00,4.95
7526,0,Brooklyn,4,185.00,4.94
7527,1,Brooklyn,4,142.00,5
7528,0,Manhattan,3,400.00,5
7529,0,Manhattan,1,59.00,5
7530,1,Manhattan,4,577.00,5
7531,0,Brooklyn,2,100.00,4.8
7532,1,Brooklyn,1,119.00,4.3
7533,1,Brooklyn,3,155.00,4.75
7534,1,Brooklyn,2,238.00,4.88
7535,0,Manhattan,5,325.00,4.67
7536,0,Brooklyn,1,47.00,3.57
7537,0,Brooklyn,6,160.00,4.7
7538,0,Brooklyn,1,41.00,3.75
7539,1,Brooklyn,5,300.00,4.69
7540,1,Brooklyn,2,65.00,5
7541,1,Manhattan,2,115.00,4.64
7542,0,Brooklyn,1,55.00,4.7
7543,0,Brooklyn,6,145.00,5
7544,0,Manhattan,1,95.00,4
7545,1,Brooklyn,1,65.00,5
7546,1,Manhattan,2,186.00,4.8
7547,1,Manhattan,1,160.00,4.91
7548,0,Manhattan,4,500.00,4.67
7549,1,Brooklyn,4,350.00,5
7550,1,Brooklyn,2,185.00,5
7551,1,Manhattan,7,489.00,5
7552,0,Brooklyn,2,150.00,5
7553,0,Brooklyn,4,250.00,4.6
7554,0,Brooklyn,5,360.00,4.58
7555,1,Brooklyn,2,239.00,4.83
7556,1,Brooklyn,2,165.00,4.79
7557,1,Manhattan,6,301.00,5
7558,1,Brooklyn,6,309.00,4.96
7559,1,Brooklyn,2,250.00,4.95
7560,1,Brooklyn,2,150.00,4.81
7561,0,Brooklyn,6,825.00,5
7562,1,Manhattan,3,472.00,4.9
7563,1,Brooklyn,1,111.00,5
7564,1,Brooklyn,2,85.00,4.81
7565,0,Manhattan,2,330.00,4.93
7566,1,Manhattan,4,175.00,4.82
7567,0,Brooklyn,4,399.00,4.94
7568,0,Manhattan,4,85.00,4.33
7569,0,Brooklyn,4,300.00,5
7570,1,Manhattan,2,34.00,4.66
7571,1,Manhattan,2,34.00,4.73
7572,0,Manhattan,2,120.00,4.86
7573,1,Manhattan,6,1320.00,4.65
7574,1,Brooklyn,8,625.00,4.95
7575,0,Manhattan,2,175.00,4.32
7576,0,Manhattan,5,275.00,5
7577,1,Manhattan,2,521.00,4.86
7578,0,Manhattan,2,210.00,4.79
7579,1,Manhattan,10,1464.00,5
7580,0,Brooklyn,2,180.00,4.8
7581,0,Queens,6,80.00,4.7
7582,0,Brooklyn,7,90.00,4.8
7583,0,Bronx,3,140.00,4.93
7584,1,Brooklyn,2,105.00,4.84
7585,1,Manhattan,5,460.00,4.83
7586,0,Brooklyn,2,125.00,5
7587,0,Brooklyn,5,650.00,4.66
7588,0,Manhattan,2,199.00,4.5
7589,1,Manhattan,2,177.00,5
7590,1,Brooklyn,4,359.00,2
7591,0,Manhattan,4,197.00,4.7
7592,1,Brooklyn,2,154.00,4.98
7593,0,Manhattan,3,150.00,4.21
7594,0,Manhattan,4,1063.00,4
7595,0,Manhattan,3,270.00,4.74
7596,1,Brooklyn,2,55.00,5
7597,0,Manhattan,2,131.00,4.95
7598,1,Brooklyn,2,80.00,4.61
7599,0,Brooklyn,1,60.00,5
7600,1,Brooklyn,2,195.00,4.86
7601,0,Manhattan,4,500.00,4.91
7602,0,Manhattan,4,85.00,4.07
7603,0,Manhattan,8,148.00,4.2
7604,0,Brooklyn,3,135.00,4.86
7605,0,Brooklyn,6,310.00,5
7606,0,Manhattan,3,84.00,5
7607,0,Manhattan,1,191.00,4.85
7608,1,Manhattan,6,599.00,4.78
7609,1,Brooklyn,5,950.00,4.98
7610,1,Staten Island,2,116.00,4.95
7611,0,Queens,2,150.00,4.45
7612,1,Brooklyn,2,75.00,4.93
7613,1,Manhattan,2,400.00,4.83
7614,0,Brooklyn,2,94.00,4.72
7615,1,Manhattan,4,651.00,5
7616,0,Manhattan,2,200.00,4.81
7617,1,Manhattan,2,161.00,4.88
7618,0,Manhattan,4,88.00,4.41
7619,0,Manhattan,2,200.00,5
7620,1,Brooklyn,3,160.00,4.94
7621,0,Manhattan,2,365.00,5
7622,1,Brooklyn,3,150.00,5
7623,0,Manhattan,3,220.00,5
7624,1,Manhattan,3,231.00,4.9
7625,1,Manhattan,5,510.00,4.82
7626,0,Manhattan,2,418.00,4.58
7627,1,Manhattan,2,205.00,3.5
7628,1,Brooklyn,4,110.00,4.87
7629,0,Manhattan,4,89.00,4.75
7630,0,Manhattan,6,850.00,5
7631,1,Brooklyn,1,61.00,5
7632,0,Brooklyn,1,55.00,4
7633,1,Manhattan,2,300.00,4.85
7634,0,Brooklyn,4,249.00,4.58
7635,0,Manhattan,1,250.00,5
7636,0,Manhattan,6,200.00,4.67
7637,0,Manhattan,3,140.00,3
7638,0,Manhattan,3,140.00,4.33
7639,1,Queens,4,309.00,5
7640,1,Brooklyn,2,150.00,4.9
7641,1,Manhattan,4,324.00,4.82
7642,1,Manhattan,4,238.00,5
7643,1,Brooklyn,4,115.00,4.61
7644,1,Manhattan,4,206.00,5
7645,1,Manhattan,10,1438.00,5
7646,0,Brooklyn,1,47.00,5
7647,0,Manhattan,4,85.00,3.75
7648,0,Queens,4,74.00,4.66
7649,1,Manhattan,3,127.00,5
7650,1,Brooklyn,2,55.00,5
7651,0,Manhattan,5,220.00,5
7652,0,Manhattan,2,295.00,5
7653,1,Manhattan,2,197.00,5
7654,0,Manhattan,6,232.00,4.5
7655,0,Manhattan,2,225.00,5
7656,1,Manhattan,4,333.00,4.78
7657,1,Brooklyn,3,200.00,4.83
7658,1,Manhattan,9,1229.00,5
7659,1,Manhattan,2,170.00,4.97
7660,0,Queens,2,75.00,4.71
7661,1,Manhattan,3,265.00,4.96
7662,0,Brooklyn,2,76.00,5
7663,0,Manhattan,5,139.00,4.13
7664,0,Brooklyn,2,95.00,4.63
7665,0,Manhattan,3,118.00,3
7666,1,Brooklyn,4,200.00,4.92
7667,1,Manhattan,6,208.00,4.9
7668,1,Manhattan,1,71.00,5
7669,0,Manhattan,2,139.00,4.81
7670,1,Brooklyn,1,52.00,4.71
7671,0,Manhattan,3,81.00,4.33
7672,1,Manhattan,2,125.00,5
7673,1,Brooklyn,2,65.00,4.69
7674,0,Manhattan,4,289.00,4.53
7675,1,Brooklyn,3,130.00,4.67
7676,1,Manhattan,3,175.00,5
7677,0,Brooklyn,2,110.00,4.72
7678,1,Queens,2,43.00,5
7679,1,Manhattan,2,170.00,5
7680,1,Manhattan,3,226.00,5
7681,0,Manhattan,2,210.00,4.84
7682,0,Brooklyn,1,45.00,4.96
7683,1,Brooklyn,2,154.00,4.91
7684,0,Brooklyn,1,40.00,4.89
7685,0,Brooklyn,2,125.00,5
7686,1,Manhattan,2,542.00,4
7687,0,Manhattan,2,150.00,4.47
7688,1,Manhattan,5,289.00,3
7689,0,Manhattan,3,140.00,4.2
7690,0,Manhattan,4,160.00,4
7691,0,Queens,2,35.00,4.8
7692,0,Brooklyn,2,99.00,4.56
7693,1,Manhattan,3,216.00,4.87
7694,1,Manhattan,4,154.00,4.81
7695,1,Brooklyn,1,89.00,4.6
7696,0,Brooklyn,2,174.00,5
7697,0,Manhattan,5,250.00,4.78
7698,0,Manhattan,4,85.00,3.33
7699,1,Manhattan,2,122.00,4.89
7700,1,Brooklyn,4,160.00,5
7701,1,Manhattan,1,71.00,4.91
7702,0,Manhattan,1,290.00,5
7703,0,Brooklyn,2,240.00,5
7704,0,Brooklyn,4,200.00,4.87
7705,1,Brooklyn,2,125.00,4.54
7706,1,Manhattan,2,195.00,4.87
7707,0,Brooklyn,4,200.00,5
7708,1,Manhattan,3,233.00,4.77
7709,0,Manhattan,6,396.00,4.76
7710,0,Manhattan,2,238.00,5
7711,0,Manhattan,6,375.00,4
7712,0,Manhattan,2,135.00,1
7713,0,Manhattan,2,524.00,5
7714,1,Manhattan,2,117.00,5
7715,0,Manhattan,4,667.00,5
7716,1,Manhattan,2,470.00,4
7717,1,Brooklyn,1,65.00,4.95
7718,0,Manhattan,1,252.00,4.29
7719,0,Manhattan,5,122.00,4.05
7720,1,Manhattan,2,300.00,4.87
7721,0,Manhattan,3,195.00,5
7722,0,Manhattan,6,399.00,4
7723,0,Manhattan,1,390.00,4
7724,0,Manhattan,6,350.00,5
7725,1,Queens,5,266.00,4.73
7726,0,Queens,1,49.00,4.8
7727,1,Manhattan,6,350.00,4.9
7728,0,Manhattan,4,85.00,4.21
7729,0,Brooklyn,3,400.00,5
7730,0,Manhattan,5,800.00,5
7731,0,Manhattan,4,133.00,4.25
7732,1,Manhattan,4,409.00,5
7733,1,Manhattan,2,200.00,5
7734,1,Brooklyn,2,100.00,4.85
7735,0,Brooklyn,2,55.00,4.79
7736,1,Queens,4,283.00,5
7737,0,Queens,1,46.00,4.88
7738,0,Brooklyn,2,162.00,5
7739,1,Brooklyn,1,88.00,4.96
7740,1,Manhattan,2,329.00,4
7741,0,Manhattan,3,86.00,4.2
7742,0,Manhattan,5,154.00,4.4
7743,0,Manhattan,6,280.00,4.79
7744,1,Manhattan,3,221.00,5
7745,1,Manhattan,2,307.00,4.62
7746,0,Manhattan,4,190.00,4.75
7747,0,Manhattan,3,78.00,4.26
7748,0,Manhattan,2,252.00,5
7749,0,Manhattan,2,160.00,4.8
7750,0,Manhattan,5,350.00,4.8
7751,0,Manhattan,4,427.00,5
7752,1,Manhattan,6,403.00,4.74
7753,1,Manhattan,2,150.00,4.76
7754,0,Manhattan,3,196.00,5
7755,1,Manhattan,2,470.00,4.29
7756,0,Manhattan,2,628.00,5
7757,1,Manhattan,3,243.00,4.74
7758,0,Bronx,2,75.00,4.91
7759,1,Staten Island,4,188.00,4.97
7760,0,Queens,1,54.00,4.86
7761,0,Bronx,3,120.00,4.88
7762,1,Manhattan,2,156.00,5
7763,0,Manhattan,4,245.00,5
7764,0,Manhattan,2,384.00,4.35
7765,1,Manhattan,3,243.00,4.88
7766,0,Manhattan,4,222.00,4.69
7767,0,Manhattan,4,155.00,5
7768,0,Brooklyn,6,140.00,4.83
7769,0,Brooklyn,2,120.00,4.64
7770,1,Manhattan,8,750.00,4.86
7771,0,Manhattan,4,160.00,4
7772,0,Brooklyn,2,146.00,4.96
7773,0,Brooklyn,2,150.00,5
7774,0,Manhattan,2,120.00,4.77
7775,0,Manhattan,2,122.00,3
7776,0,Manhattan,4,350.00,4.74
7777,1,Manhattan,2,402.00,4.87
7778,0,Manhattan,6,232.00,4
7779,0,Queens,2,117.00,4.58
7780,1,Staten Island,1,33.00,4.88
7781,0,Queens,3,159.00,5
7782,0,Bronx,1,58.00,5
7783,0,Brooklyn,4,175.00,4.88
7784,0,Manhattan,2,180.00,4.52
7785,1,Manhattan,2,499.00,5
7786,1,Brooklyn,5,211.00,4.85
7787,1,Manhattan,2,200.00,4.89
7788,1,Manhattan,6,363.00,4.69
7789,0,Manhattan,5,259.00,4.59
7790,1,Brooklyn,4,99.00,4.72
7791,1,Manhattan,4,229.00,4.93
7792,1,Brooklyn,2,75.00,4.85
7793,0,Brooklyn,4,300.00,5
7794,0,Manhattan,4,394.00,4.23
7795,0,Brooklyn,2,132.00,4.29
7796,1,Manhattan,6,537.00,4.53
7797,0,Manhattan,7,677.00,4.29
7798,1,Manhattan,2,145.00,5
7799,0,Manhattan,2,125.00,4.67
7800,0,Brooklyn,6,149.00,4.52
7801,1,Manhattan,1,385.00,4.56
7802,1,Queens,2,100.00,4.67
7803,1,Queens,1,51.00,5
7804,0,Manhattan,4,150.00,4.36
7805,1,Manhattan,3,239.00,5
7806,1,Manhattan,2,119.00,4.6
7807,0,Manhattan,3,407.00,4.72
7808,0,Queens,2,125.00,4.61
7809,0,Manhattan,4,164.00,4.8
7810,0,Manhattan,4,87.00,3.96
7811,0,Brooklyn,1,75.00,4.83
7812,0,Manhattan,6,102.00,3.98
7813,1,Manhattan,8,1223.00,5
7814,0,Brooklyn,7,60.00,4.2
7815,0,Brooklyn,4,95.00,4.58
7816,0,Manhattan,2,200.00,4.58
7817,0,Brooklyn,2,467.00,4.93
7818,1,Manhattan,2,123.00,4.89
7819,1,Manhattan,4,395.00,4
7820,1,Manhattan,4,154.00,4.93
7821,0,Manhattan,4,122.00,4
7822,0,Manhattan,8,188.00,4.3
7823,0,Manhattan,5,230.00,4.67
7824,0,Manhattan,2,250.00,4.91
7825,1,Manhattan,2,786.00,5
7826,1,Manhattan,4,481.00,4.6
7827,1,Manhattan,2,314.00,4.92
7828,0,Manhattan,2,196.00,4.58
7829,1,Brooklyn,2,128.00,4.8
7830,1,Manhattan,2,419.00,4.83
7831,0,Manhattan,4,190.00,5
7832,0,Manhattan,5,133.00,4.12
7833,0,Manhattan,5,176.00,4.5
7834,0,Staten Island,5,169.00,4.84
7835,1,Manhattan,2,195.00,4.86
7836,0,Manhattan,3,84.00,4.33
7837,0,Manhattan,2,522.00,4.65
7838,0,Manhattan,2,197.00,4.67
7839,0,Manhattan,2,200.00,4.88
7840,1,Manhattan,3,255.00,5
7841,0,Brooklyn,2,93.00,5
7842,1,Brooklyn,2,100.00,4.92
7843,1,Manhattan,3,243.00,4.85
7844,0,Manhattan,2,459.00,4.51
7845,0,Queens,2,56.00,4.56
7846,1,Queens,1,75.00,4.85
7847,0,Manhattan,4,583.00,5
7848,1,Manhattan,5,325.00,5
7849,1,Brooklyn,2,300.00,4.92
7850,1,Manhattan,2,220.00,4.85
7851,0,Queens,2,80.00,4.76
7852,0,Manhattan,4,197.00,4.65
7853,0,Manhattan,5,625.00,4.9
7854,1,Brooklyn,2,165.00,4.91
7855,0,Manhattan,3,262.00,4.55
7856,0,Manhattan,2,438.00,4.54
7857,0,Manhattan,4,415.00,4.31
7858,0,Manhattan,4,160.00,4.71
7859,1,Manhattan,6,423.00,4.64
7860,0,Manhattan,2,192.00,4.96
7861,0,Manhattan,6,297.00,4.44
7862,0,Brooklyn,4,121.00,4.83
7863,1,Manhattan,2,426.00,4.79
7864,0,Manhattan,3,191.00,4
7865,0,Manhattan,2,384.00,4.3
7866,0,Manhattan,3,80.00,4.23
7867,0,Manhattan,3,170.00,5
7868,0,Manhattan,1,121.00,4.62
7869,1,Manhattan,3,260.00,5
7870,1,Manhattan,4,120.00,5
7871,0,Manhattan,2,133.00,4.99
7872,1,Manhattan,4,153.00,5
7873,1,Manhattan,4,270.00,5
7874,1,Manhattan,2,155.00,4.97
7875,0,Brooklyn,2,360.00,5
7876,0,Manhattan,2,314.00,5
7877,0,Manhattan,4,120.00,4.2
7878,1,Queens,2,103.00,4.95
7879,1,Queens,1,42.00,5
7880,1,Brooklyn,2,104.00,4.92
7881,0,Manhattan,3,181.00,4.5
7882,0,Manhattan,2,293.00,5
7883,0,Manhattan,1,90.00,4.91
7884,0,Manhattan,2,466.00,4.6
7885,0,Queens,2,57.00,4.59
7886,0,Brooklyn,10,299.00,4.62
7887,0,Manhattan,5,260.00,4.77
7888,0,Queens,1,37.00,4.5
7889,1,Queens,2,115.00,4.99
7890,1,Manhattan,4,659.00,4.64
7891,1,Manhattan,2,470.00,4.63
7892,0,Manhattan,4,600.00,5
7893,0,Manhattan,4,155.00,4.25
7894,0,Manhattan,5,218.00,5
7895,1,Manhattan,2,295.00,5
7896,0,Manhattan,2,130.00,4.75
7897,0,Manhattan,4,216.00,4.67
7898,0,Bronx,2,120.00,4.88
7899,1,Queens,8,190.00,5
7900,0,Queens,2,42.00,4.67
7901,0,Brooklyn,5,400.00,4.33
7902,0,Manhattan,2,234.00,3.56
7903,0,Manhattan,2,281.00,5
7904,0,Manhattan,2,1000.00,5
7905,1,Queens,4,85.00,4.83
7906,1,Queens,4,145.00,4.75
7907,0,Queens,6,301.00,4.94
7908,0,Manhattan,9,156.00,5
7909,1,Manhattan,2,402.00,4.77
7910,1,Manhattan,4,573.00,4.73
7911,0,Manhattan,4,314.00,5
7912,0,Queens,4,182.00,1
7913,1,Manhattan,2,345.00,5
7914,0,Brooklyn,1,65.00,5
7915,0,Manhattan,1,275.00,4.76
7916,0,Staten Island,1,48.00,5
7917,0,Manhattan,6,1363.00,5
7918,0,Manhattan,2,301.00,5
7919,0,Manhattan,4,165.00,4.57
7920,0,Manhattan,5,105.00,4.33
7921,1,Brooklyn,2,75.00,4.82
7922,0,Brooklyn,2,178.00,4.97
7923,0,Manhattan,2,225.00,4.91
7924,0,Manhattan,2,575.00,5
7925,0,Queens,5,183.00,5
7926,0,Queens,4,90.00,4.74
7927,0,Queens,2,69.00,4.49
7928,0,Manhattan,4,120.00,5
7929,1,Manhattan,3,278.00,4.69
7930,0,Manhattan,5,324.00,4.62
7931,1,Manhattan,2,402.00,4.64
7932,1,Manhattan,6,410.00,5
7933,0,Manhattan,2,300.00,4.96
7934,0,Manhattan,2,522.00,4.54
7935,0,Manhattan,2,210.00,4.79
7936,1,Manhattan,5,246.00,5
7937,0,Manhattan,4,194.00,4.58
7938,1,Manhattan,3,305.00,4.83
7939,1,Manhattan,2,215.00,4.66
7940,0,Manhattan,3,191.00,5
7941,0,Manhattan,2,120.00,4
7942,1,Manhattan,3,240.00,5
7943,0,Queens,2,100.00,4.76
7944,1,Manhattan,2,120.00,4.75
7945,1,Brooklyn,5,129.00,4.91
7946,1,Manhattan,5,250.00,4.5
7947,0,Manhattan,2,466.00,4.67
7948,0,Brooklyn,5,150.00,4.88
7949,1,Queens,2,25.00,4.4
7950,1,Queens,2,71.00,4.95
7951,0,Manhattan,3,165.00,3
7952,1,Brooklyn,4,259.00,4.89
7953,0,Manhattan,3,180.00,4.44
7954,0,Manhattan,2,77.00,3.8
7955,0,Staten Island,8,200.00,4.92
7956,0,Manhattan,2,77.00,3.76
7957,1,Manhattan,3,256.00,5
7958,0,Manhattan,16,746.00,4.82
7959,1,Manhattan,4,157.00,4.71
7960,0,Manhattan,4,600.00,5
7961,0,Manhattan,2,199.00,4.38
7962,0,Brooklyn,4,106.00,4.78
7963,0,Queens,4,180.00,4.6
7964,1,Manhattan,1,251.00,4.96
7965,0,Manhattan,8,150.00,4.29
7966,0,Manhattan,2,780.00,4.6
7967,0,Manhattan,4,83.00,4.1
7968,1,Manhattan,3,270.00,5
7969,0,Manhattan,3,83.00,2.67
